"","y","name","team_name","game_date","season","period","minutes_remaining","seconds_remaining","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","minute"
"4133",7,"Stephen Curry","Golden State Warriors","2/27/17",2016,3,6,32,"shot_yes","Reverse Layup Shot","2PT Field Goal",1,"Philadelphia 76ers",-9,30
"4134",2,"Stephen Curry","Golden State Warriors","11/10/16",2016,2,3,53,"shot_yes","Reverse Layup Shot","2PT Field Goal",1,"Denver Nuggets",-17,21
"4135",2,"Stephen Curry","Golden State Warriors","11/1/16",2016,3,8,23,"shot_yes","Reverse Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",12,28
"4136",3,"Stephen Curry","Golden State Warriors","11/1/16",2016,2,3,3,"shot_yes","Reverse Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",10,21
"4137",18,"Stephen Curry","Golden State Warriors","2/27/17",2016,3,5,55,"shot_no","Reverse Layup Shot","2PT Field Goal",1,"Philadelphia 76ers",-2,31
"4138",7,"Stephen Curry","Golden State Warriors","10/28/16",2016,3,8,55,"shot_no","Reverse Layup Shot","2PT Field Goal",1,"New Orleans Pelicans",-14,28
"4139",2,"Stephen Curry","Golden State Warriors","3/29/17",2016,2,5,19,"shot_no","Reverse Layup Shot","2PT Field Goal",2,"San Antonio Spurs",-22,19
"4140",2,"Stephen Curry","Golden State Warriors","11/1/16",2016,3,0,52,"shot_yes","Reverse Layup Shot","2PT Field Goal",0,"Portland Trail Blazers",9,36
"4141",16,"Stephen Curry","Golden State Warriors","1/18/17",2016,3,0,41,"shot_no","Reverse Layup Shot","2PT Field Goal",1,"Oklahoma City Thunder",1,36
"4142",18,"Stephen Curry","Golden State Warriors","2/2/17",2016,1,7,19,"shot_yes","Reverse Layup Shot","2PT Field Goal",1,"Los Angeles Clippers",6,5
"4143",1,"Stephen Curry","Golden State Warriors","11/25/16",2016,2,4,17,"shot_no","Running Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,20
"4144",1,"Stephen Curry","Golden State Warriors","3/20/17",2016,1,8,13,"shot_yes","Running Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,4
"4145",1,"Stephen Curry","Golden State Warriors","4/4/17",2016,3,8,11,"shot_yes","Running Dunk Shot","2PT Field Goal",0,"Minnesota Timberwolves",0,28
"4146",2,"Stephen Curry","Golden State Warriors","12/20/16",2016,3,8,58,"shot_yes","Running Finger Roll Layup Shot","2PT Field Goal",0,"Utah Jazz",-1,28
"4147",16,"Stephen Curry","Golden State Warriors","12/5/16",2016,2,4,2,"shot_yes","Running Finger Roll Layup Shot","2PT Field Goal",1,"Indiana Pacers",-9,20
"4148",3,"Stephen Curry","Golden State Warriors","4/4/17",2016,1,3,4,"shot_yes","Running Finger Roll Layup Shot","2PT Field Goal",0,"Minnesota Timberwolves",0,9
"4149",11,"Stephen Curry","Golden State Warriors","3/16/17",2016,2,10,45,"shot_yes","Running Finger Roll Layup Shot","2PT Field Goal",1,"Orlando Magic",-4,14
"4150",2,"Stephen Curry","Golden State Warriors","1/8/17",2016,2,3,0,"shot_yes","Running Finger Roll Layup Shot","2PT Field Goal",0,"Sacramento Kings",4,21
"4151",2,"Stephen Curry","Golden State Warriors","1/18/17",2016,1,5,58,"shot_yes","Running Finger Roll Layup Shot","2PT Field Goal",0,"Oklahoma City Thunder",-4,7
"4152",-11,"Stephen Curry","Golden State Warriors","3/28/17",2016,1,3,29,"shot_yes","Running Finger Roll Layup Shot","2PT Field Goal",1,"Houston Rockets",-2,9
"4153",11,"Stephen Curry","Golden State Warriors","2/1/17",2016,2,3,12,"shot_yes","Running Finger Roll Layup Shot","2PT Field Goal",1,"Charlotte Hornets",9,21
"4154",8,"Stephen Curry","Golden State Warriors","1/6/17",2016,3,4,52,"shot_yes","Running Finger Roll Layup Shot","2PT Field Goal",0,"Memphis Grizzlies",1,32
